market_id,market_name,street,city,state,zip,lat,lon
1011119,Main Street Farmers Market,Main Street and Highland Ave,672,22,66720,37.6817937,-95.4504829
1019706,Main Street Farmers Market,1030 Main Street,673,11,18431,41.57517,-75.257553
1021624,Main Street Saturday Market,South Public Square,674,13,37130,35.845982,-86.392158
1019752,Main Street Wadsworth Farmers Market,151 Main Street,675,4,44281,41.028681,-81.732318
1019501,MainStreet Libertyville Farmers Market,413 N Milwaukee Ave,676,5,60048,42.287242,-87.954744
1005256,Makiki District Park (People's Open Market),1527 Keeaumoku Street,18,12,96822,21.303939,-157.836497
1019969,Manchester's Spruce Street Market,163 Spruce St.,677,32,6040,41.781503,-72.518324
1003980,Manhattan Farmers Market,South Broadway and West Main,317,25,59741,45.856793,-111.333325
1018217,Manistee Farmers Market,180 Memorial Drive,678,6,49660,44.249273,-86.323001
1018998,Manistique Farmers' Market,180 N. Maple Street,679,6,49854,45.959984,-86.243595
1005257,Manoa Valley District Park (People's Open Market),Manoa Rd,18,12,96826,21.314189,-157.807997
1019111,Mansfield Farmers Market,703 East Broad Street,680,14,76063,32.564588,-97.134052
1010286,Manson Farmers Market,157 E Wapato Way,528,8,98831,47.884784,-120.155979
1018310,Manson Farmers Market,,528,23,50563,42.527104,-94.539507
1005218,Manzanita Farmers Market,36465 N Hwy 101,681,16,97131,45.719007,-123.894248
1016799,Maple Valley Farmers' Market,25719 Maple Valley Black Diamond Road,682,8,98038,47.367729,-122.023367
1003238,Marietta Square Farmers Market,65 Church St,683,24,30060,33.953194,-84.549494
1021358,Marinette Artisan & Farm Market,1607 Main Street,684,21,54143,45.098174,-87.628231
1021713,Marion Farmers Market,2200 31st St,536,23,52302,42.044309,-91.580645
1019058,Marion Ohio Market,Main and Church,536,4,43302,40.593304,-83.122972
1019482,Market 23,2620 23 ST,139,1,68601,41.440025,-97.361665
1019368,"Market at the Park - Orland Park, IL",9705 W. 142nd Steet,685,5,60462,41.631943,-87.856517
1012031,Market Common Farmers Market,Deville St,686,26,29577,33.6699343,-78.9390094
1000242,Market in The Park,300 Conti,687,37,36602,30.69035,-88.045015
1019022,Market in the Park,W South Park Ave & Georgia St,688,21,54901,44.0053166,-88.557509
1000616,Market in The Park - Lavretta Park,200 Parkway Street West,687,37,36606,30.691614,-88.160082
1019185,Market Mondays at the Arsht Center,1301 Biscayne Blvd,631,7,33132,25.787138,-80.189855
1019866,Market of Life,3510 W 15th Ave,689,17,46404,41.595883,-87.344853
1019806,Market on Main,Ford Center Plaza 6th and Main St,444,17,47715,37.972884,-87.568349
1011972,Market on Military Summer,Military Avenue and West Mason Street,336,21,54303,44.52221,-88.06464
1021341,Market on the Green,105 Norton Park Drive,690,4,43213,39.97423,-82.875408
1019876,Market on the Square (BrokenkBow),,691,1,,41.40541,-99.63987
1019189,Market Square Farmers' Market,500 Howard Baker Jr Ave,365,13,37915,35.965659,-83.910506
1019924,Marksville Main Street Fresh Market,317 North Main Street,692,10,71351,31.12742,-92.066002
1019843,Marlette Farmers Market,3048 Main Street,693,6,48453,43.327346,-83.080532
1020190,Marshall County Farmers Market,1933 Mayfield Highway,694,27,42025,36.842165,-88.378744
1002929,Marshfield Farmer's Market,140 Main St  (Route 3A),695,28,2050,42.098148,-70.717317
1019659,Martin County Main Street Market,Main St. and Smithwick St.,696,43,27892,35.855219,-77.055113
1018976,Maryville Farmer’s Market,1 Schiber Ct.,697,5,62062,38.7331622,-89.9500804
1011139,Maryville Farmers Market - Saturdays,Founders Square,697,13,37801,35.756987,-83.969504
1019902,Mason County Farmers Market,2114 Old Main Street,698,27,41056,38.615073,-83.80842
1001281,Mason Farmers Market,100 block East Maple at Jefferson (in street),699,6,48854,42.580168,-84.4426
1005642,Mattapan Square  Farmers Market,882 Cummins Hwy,700,28,2126,42.3313532,-71.076514
1003199,Matthys Farm Market,57754 Crumstown Hwy,157,17,46619,41.65516,-86.35873
1019300,Mauldin Farmers Market,101 East Butler Road,701,26,29662,34.7796468,-82.3063956
1019968,Mauston Farmers' Market,220 East State Street,702,21,53948,43.801304,-90.082332
1020145,McCreary County Farmers Market,"299 Wilburn Ross Hwy,",703,27,42647,36.694321,-84.474473
1019487,McCutcheon/Mount Vernon,2501 Sherwood Hall Lane,25,9,22306,38.818343,-77.082026
1020134,McKinleyville CFM,2165 Central Ave,704,3,95519,40.944643,-124.100568
1019490,McLean,1659 Chain Bridge Rd,705,9,22101,38.943545,-77.192913
1020081,Meade County Farmers Market,1041 Old Ekron Rd,706,27,40108,37.988637,-86.166136
1019634,Medford Farmers Market,2501 Mystic Valley Parkway,707,28,2155,42.41853,-71.115435
1021314,Media Farmers' Market,Edgemont Street,708,11,19063,39.917838,-75.385551
1018908,Medicine Root/Oyate Teca Farmers Market,1000 Youth Center Drive,709,41,57752,43.424109,-102.176734
1019858,Medina Square Farmers Market,"39 public square, suite 305",710,4,44256,41.134636,-81.869513
1019759,Meigs County Farmers' Market,PO Box 702,711,4,45769,39.026596,-82.034026
1021209,Memphis Farmers Market,540 S. Front Street,17,13,38103,35.132038,-90.06008
1020199,Menifee County Farmers Market,62 Back Street,712,27,40322,37.951788,-83.62783
1002905,Menlo Park Farmers' Market,Chestnut & Menlo Avenues,713,3,94025,37.450822,-122.1841
1019816,Menominee Historic Downtown Farmers Market  Association,800 1st Street & 8th Avenue,714,6,49858,45.105926,-87.603938
1021357,Menominee Historic Downtown Farmers Market  Association,,714,6,49858,45.107233,-87.604562
1018093,Merchantville Market Off Centre,N. Centre St. & Chestnut Ave.,715,2,8109,39.9524734,-75.0490757
1019464,Meridian Main Street Market,33 E. Broadway Ave.,716,31,83642,43.609999,-116.392301
1021458,Metuchen Farmers Market,New Street and Pearl Street,717,2,8840,40.541112,-74.363008
1019137,Miami County Farmers Market,North Broadway and East 5th Street,718,17,46970,40.755229,-86.069521
1000021,Mid-Town Farmers Market,700 North Lamar Blvd.,719,45,38655,34.373647,-89.516816
1011076,Middlebury Farmers' Market,530 Exchange St,720,0,5753,44.026734,-73.169908
1020087,middletown farmer's Market,,721,27,40243,38.242222,-85.543717
1019683,Middletown Farmers' Market,12 S Church St,721,35,21769,39.441867,-77.54531
1019777,Midland Area Farmers Market,,722,6,48640,43.609016,-84.236727
1012786,Midtown Farmers Market,"6655 Delmar Blvd, Back Lot",723,18,63130,38.656378,-90.307251
1005633,Miles City Farmers Market,500 Main St  Riverside Park,724,25,,46.408215,-105.840096
1006681,MILFORD - DOWNTOWN FARMERS’ MARKET,108 West Main Street (Wasson Field),725,32,6460,41.226598,-73.062096
1009658,Mililani District Park (People's Open Market),94-1150 Lanikuhana Ave.,726,12,96789,21.440682,-158.018299
1020034,Milk Lady Derwood Fall 2020 Pickup/Delivery,16501 Redland Road,727,35,20855,39.126727,-77.150329
1020035,Milk Lady Derwood Farmers Market,16501 Redland Road,727,35,20855,39.126885,-77.150144
1020038,Milk Lady Shady Grove Farmers Market,9601 Medical Center Drive,727,35,20850,39.104422,-77.199488
1012523,"Mill City Farmers Market, Inc.",704 South 2nd Street,728,20,55401,44.978211,-93.256278
1010485,Millen Produce Market,Cotton Avenue,729,24,30442,32.802685,-81.936127
1018486,Milton Farmers' Market,6 Village Center Boulevard,730,38,19968,38.769132,-75.310511
1021454,Milwaukee Winter Farmers Market,524 S Layton Blvd,434,21,53215,43.025865,-87.944924
1019239,Mineola Main Street Farmers Market,115 E. Front St.,731,14,75773,32.662165,-95.489641
1019716,Minnetrista Farmers Market,1200 North Minnetrista Pkwy,732,17,47303,40.198978,-85.393346
1006069,Minturn Market,Historic Downtown Minturn,733,15,81645,39.58839,-106.4315
1020195,Mission Community Market,84 Bartlett Street,424,3,94111,37.755373,-122.419881
1016862,Mission Farm and Flower Market,5635 Johnson Drive,734,22,66202,39.0219446,-94.6512054
1021493,Mission Marquee Plaza Farmers' Market,3100 Roosevelt Ave,21,14,78214,29.472403,-98.525142
1018939,Missoula Farmers' Market,Circle Square (by the XXXXs),735,25,,46.87474,-113.992113
1010037,MLK Campus Farmers' Market,1670 E 120th St,57,3,90059,33.923533,-118.243583
1001104,Monday Farmers Market at your library,1515 SW 10th Avenue,736,22,66604,39.049968,-95.69624
1006547,Monroe County Farmer's Market,20 E. Willow St.,737,6,48162,41.91965,-83.39378
1012314,Monroe Farmers Market,10th St and 16th Ave,737,21,53566,42.601889,-89.639224
1019844,Montavilla Farmers Market,7700 Block of SE Stark Street,195,16,97215,45.519002,-122.584311
1020166,Montclair Village Farmers' Market,"6131 La Salle Ave, Oakland, CA 94611",738,3,94611,37.826522,-122.209928
1004297,MONTEVALLO FARMERS MARKET,Middle Street and Island Street,739,37,35115,33.09948,-86.862926
1020085,Montgomery County Farmers' Market,153 South Maysville Street,740,27,40353,38.054333,-83.941302
1021377,Monticello Market on the Square,119 W. Washington St.,741,24,31064,33.304642,-83.683495
1011901,Montour Falls Farmers Market,300 West Main Street,742,19,14865,42.346431,-76.847748
1019507,Montrose Farmers Market - Summer,S. Uncompahgre and S. 1st Street,743,15,81401,38.479423,-107.874269
1021430,Moonlight Market,11110 Johnson Drive,744,22,66203,39.017779,-94.805322
1019480,Moreland Farmers Market,1400 SE Bybee Blvd,195,16,97202,45.47394,-122.651387
1018573,Morgan County Farmers Market,Intersection Main and Kennebec,745,4,43756,39.648855,-81.853276
1018314,Morgan County Farmers' Market Association,Main St. & Indiana St.,746,17,46151,39.423392,-86.428695
1018317,Morgan County Farmers' Market Association,Monroe & Main St.,747,17,46158,39.612806,-86.3796098
1021252,Morgan County Winter Farmers' Market Association,240 E Washington St.,746,17,46151,39.422141,-86.420904
1012560,Morganton Farmer's Market,111 North Green Street,748,43,28655,35.7466269,-81.688488
1021656,Morningside Farmers Market,1411 N. Morningside Drive NE,354,24,30306,33.793194,-84.356113
1021467,Morris County Winter Farmers' Market,6 Normandy Heights Rd,749,2,7960,40.796595,-74.448694
1020162,Morro Bay Main Street Farmers Market,Main St. and Morro Bay Blvd.,750,3,93442,35.365976,-120.849956
1018926,Moscow Farmers Market,"400 South Main, Moscow, Idaho 83843",751,31,83843,46.7317086,-117.0014061
1005559,Mosinee Farm Market,1101 Main Street,752,21,54455,44.797421,-89.708626
1005499,Mount Carroll Farmers Market,116 E Market Street,753,5,61053,42.101295,-89.978008
1018991,Mount Hope Farmers Market,250 Metacom Ave,754,29,2809,41.669478,-71.256882
1004717,Mount Pleasant Farmers Market,645 Coleman Boulevard,755,26,29464,32.790718,-79.8734
1018995,Mount Pleasant Farmers' Market,3200 Mt. Pleasant St NW,237,42,20010,38.931518,-77.038675
1000585,Mountain Fresh Oakland Farmers Market,5 Town Park Lane,738,35,21550,39.408747,-79.409554
1021307,Mt Airy Farmers' Market,601 Carpenter Lane,213,11,19119,40.046156,-75.196253
1021288,Mt. Pleasant Farmers' Market - Broadway Street,Broadway Street between Main & University Streets,755,6,48858,43.604433,-84.776052
1021287,Mt. Pleasant Farmers' Market - Island Park,331 N. Main Street,755,6,48858,43.607074,-84.780178
1021571,Mt.Washington Farmer's Market,320 N.Bardstown rd,756,27,40047,37.9700281,-85.695776
1010316,Mulberry Market,1155 College Street,757,24,31201,32.833797,-83.646551
1012725,Muldoon Farmers Market,1301 Muldoon Road,758,50,99504,61.208991,-149.731189
1018924,Muncie Makers Market,"Outside at Books & Brews, 2100 West White River Boulevard",732,17,47303,40.1883942,-85.410675
1018931,Munising Farmers' and Artisans' Market,Veteran's Drive,759,6,49862,46.412557,-86.653401
1019857,Murrysville Farmers' Market,3235 Sardis Road,760,11,15668,40.430121,-79.696788
1018903,My Matanuska Marketplace,610 S Valley Way,761,50,99645,61.59993,-149.113628
1019682,Myersville Farmers Market,301 Main Street,762,35,21773,39.505519,-77.56524
1011535,Napa Downtown Farmers Market,1100 West Street,763,3,94559,38.301189,-122.285131
1020055,Narrowsburg Farmers' Market,7 Erie Avenue,764,19,12764,41.596136,-75.05512
1003081,Nash County Farmers Market in Rocky Mount,1006 Peachtree St.,765,43,27804,35.955256,-77.802729
1020017,Natick Winter Market,Common Street,766,28,1760,42.290237,-71.341206
1021715,Navarro Farm,22155 S.104th Ave.,443,5,60423,41.488007,-87.867562
1021642,Nederland Farmers Market,80 E. Second St.,767,15,80466,39.962418,-105.508922
1018702,Needham Farmers Market,Garrity Way,768,28,2492,42.280988,-71.236446
1019737,Neosho Farmers Market,Spring & Jefferson St,769,18,64850,36.870009,-94.370028
1021634,Netcong Community Marketplace/Farmers Market,Rt. 46 & Main Street,770,2,7857,40.897787,-74.707004
1019908,Neutaconkanut Farmers Market,675 Plainfield St,46,29,2909,41.8118,-71.461775
1019725,New Baltimore Farmers Market,On Washington Street between Main & Front Streets in Historic Downtown,771,6,48047,42.68546,-82.737607
1012739,New Bedford Farmers Market- Brooklawn Park,1997 Acushnet Ave.,772,28,2745,41.675431,-70.923644
1012738,New Bedford Farmers Market- Clasky Common Park,1119 Pleasant St.,772,28,2740,41.644314,-70.928587
1019348,New Bedford Farmers Market- Downtown/Custom House Square,466 Brock Ave,772,28,2740,41.661303,-70.937913
1012737,New Bedford Farmers Market- Indoor,101 West Rodney French Blvd,772,28,2744,41.661303,-70.937913
1021478,New Braunfels Food Bank Farmers' Market,1620 S. Seguin Ave,446,14,78130,29.699301,-98.115109
1021601,New Era Farmers Market,1820 Ray Avenue,773,6,49446,43.559633,-86.347156
1019227,New Glarus Farmers Market,1101 Hwy 69,774,21,53574,42.809612,-89.632242
1019879,New Grand Island Farmers Market,,775,1,,40.922193,-98.357951
1021632,New Harmony Farmers & Artisans Market,407 West Tavern St.,776,17,47631,38.12899,-87.936384
1020043,New Harvest Farmers' Market,4775 New Harvest Lane,365,13,37918,36.039471,-83.883624
1005939,New Haven - CitySeed Downtown Farmers Market,Church St.,230,32,6510,41.307645,-72.924912
1005991,New Highland Baptist Church Farmers Market,9200 New Ashcake Road,777,9,23116,37.699238,-77.410676
1021336,New Orleans East Hospital Farmer's Market,5620 Read Boulevard,271,10,70127,30.030672,-89.975013
1021549,Newburgh Farmers' Market,97 Broadway,537,19,12550,41.49981,-74.011014
1021708,Newcastle Farmers Market,,778,46,82701,43.849469,-104.184983
1012044,Newmarket Farmers Market,5 Granite St,779,34,3875,43.0788567,-70.9380776
1019240,Newport Beach Certified Farmers' Market by Farmer Mark,1 McFadden Place,780,3,92663,33.607886,-117.928792
1019294,Nicholasville Farmers Market,717 N. Main Street,781,27,40356,37.893076,-84.56655
1019883,Norfolk Farmers Market,,782,1,,41.948007,-97.212686
1010614,NORFOLK FARMERS’ MARKET,19 Maple Avenue,495,32,6058,41.990739,-73.197873
1021279,North Albany Farmer's Market,6980 nw hwy 20,23,16,97321,44.63664,-123.178829
1020066,North Berkeley Farmers' Market,Shattuck and Vine,326,3,94702,37.880337,-122.269078
1021518,North Branch Farmers Market,6241 Main Street,783,20,55056,45.510887,-92.982014
1021243,North Canton Farmers' Market,1447 North Main Street,784,4,44720,40.892548,-81.409572
1021434,North Canton Farmers' Market,1000 West Maple St,784,4,44720,40.875871,-81.417769
1019407,North Creek Farmers Market,"River Front Park, Rail Road Place",785,19,12843,43.702638,-73.988272
1018875,North End Farmers Market,417 Blust Ave.,680,4,44903,40.770362,-82.524714
1021344,North End Farmers Market,311 Bowman St.,680,4,44903,40.766123,-82.523336
1018184,North Iowa Farmers Market,1st NE and Delaware,786,23,50401,43.15259,-93.199249
1018550,North Market Farmers' Market,59 Spruce Street,139,4,43215,39.9718961,-83.0043304
1001059,North Myrtle Beach Farmers Market,925 First Avenue South,787,26,29582,33.827655,-78.683173
1004865,North Prairie Farmers Market - Minot,Corner of 3rd Ave SW and Broadway,788,39,58701,48.233564,-101.295598
1009884,North Square Farmers Market,100 Spring St,789,11,17201,39.938459,-77.662435
1018455,North St. Mary's County Farmers Market,37600 New Market Turner Road,790,35,20622,38.473539,-76.77563
1019640,Northampton Pa Farmers Market,1401 Laubach Avenue Municipal Park,791,11,18067,40.684278,-75.489035
1003694,Northbrook Farmers Market,Cherry Lane and Meadow Road,792,5,60062,42.1314024,-87.8286573
1006780,Northeast Minneapolis Farmers Market,University Avenue NE and 7th Avenue NE,728,20,55413,44.995288,-93.262339
1010755,Northeast Washington (NEW) Farmers Market,Corner of Main and Astor,793,8,99114,48.543279,-117.905228
1002764,Northport Farmers Market,105 S. Bay Street,794,6,49670,45.129668,-85.614175
1018728,Northridge Farmers Market and family festival,9301 tampa ave,795,3,91324,34.2385732,-118.5562362
1019815,Northside Farmers Market,4222 Hamilton Ave,426,4,45223,39.163947,-84.539984
1021379,Northside Farmers' Market,2901 N. Sherman Ave.,34,21,53704,43.128145,-89.362808
1021554,Northville Farmers Market,Corner of 7 Mile and Center Streets,796,6,48167,42.42637,-83.483407
1019008,Norwich Farmers Market,2-75 North Broad Street,797,19,13815,42.531632,-75.523641
1019345,Nourish Knoxville's Winter Farmers' Market,500 Howard Baker Jr Ave,365,13,37915,35.96565,-83.910507
1020054,NOVA Central Farm Market,543 Beulah Road,798,9,22180,38.915538,-77.264712
1019127,Nutley Farmers Market,537 Franklin Avenue,799,2,7110,40.824341,-74.154584
1019828,Oak Creek Farmers Market,Drexel Town Square,800,21,53154,42.899242,-87.917781
1021566,Oak Hill Hops,3051 W STREETSBORO RD,801,4,44286,41.244993,-81.600093
1019488,Oak Marr,3200 Jermantown Road,802,9,22124,38.889444,-77.302226
1018829,Oak Square Farmers Market,640 Washington Street,803,28,2135,42.3506821,-71.1691939
1019223,Oakcrest Farmers Market,1300 Capitol Heights Blvd,804,35,20743,38.8708398,-76.9185759
1019971,Oakhurst Farmers Market,"630 East Lake Drive, SUITE E",291,24,30030,33.760143,-84.304799
1021750,Oakwood Farmer’s Market,E South Main Street,805,5,61858,40.115648,-87.776657
1019353,Ocala Downtown Market,corner of SE 3rd Street and SE 3rd Avenue,221,7,34471,29.19393,-82.320981
1001839,Ocean Beach Certified Farmers Market,4900 Newport Avenue,223,3,92107,32.74619,-117.25016
1006250,"Ocean City, NJ Farmers & Crafters Market",6th Street & Asbury Avenue,806,2,8226,39.282143,-74.572082
1019200,Ocean Pines Farmers & Artisans Market,239 Ocean Parkway,807,35,21811,38.3992566,-75.160072
1021412,Ohio Valley Farmers' Market,3200 Union St,808,4,43906,40.014375,-80.74212
1021413,Ohio Valley Farmers' Market,67800 Mall Rd,809,4,43950,40.069884,-80.865892
1001271,OHSU Farmers Market,"Mailcode L338, 3181 SW Sam Jackson Park Rd",195,16,97239,45.499865,-122.687706
1021356,Old Capitol Farmers Market,4th and Adams,406,5,62701,39.800581,-89.650662
1020130,Old L.A. Certified Farmers Market,North Figueroa & Ave. 58,57,3,90042,34.110124,-118.1919
1020131,Old L.A. Certified Farmers Market,N Figueroa & Ave. 58,57,3,90042,34.110171,-118.191934
1020146,Old Oakland Farmers' Market,492 9th street,738,3,94609,37.801382,-122.274596
1009659,Old Stadium Park (People's Open Market),2237 South King Street,18,12,,21.292322,-157.827323
1010865,Olde Beaufort Farmers' Market,300 Courthouse Square,810,43,28516,34.719572,-76.663201
1021667,Olde Pickerington Farmers' Market,89 N Center St,811,4,43147,39.886046,-82.754075
1019646,Olympia Farmers' Market,700 Capitol Way N,812,8,98501,47.050425,-122.902519
1018655,Omaha Farmers Market - Aksarben Village,67th & Center Street,813,1,68106,41.2377371,-96.0138738
1019343,Omaha Farmers Market - Old Market,11th & Jackson Street,813,1,68102,41.264675,-96.041927
1021685,One African! One Nation! Farmers Market,4031 W. Florissant Ave.,814,18,63107,38.674084,-90.218914
1001034,Oneida Farmers Market,N7332 Water Circle Place,815,21,54155,44.503625,-88.202341
1019317,Onslow County Farmers Market,4024 RIchlands Hwy,816,43,28540,34.782418,-77.49326
1021608,Open Air Farmers Market+ At The Dole Mansion,401 Country Club Road,275,5,60014,42.232554,-88.335331
1018807,Orange Community Farmers' Market,525 Orange Center Road,817,32,6477,41.2735586,-73.0210587
1020114,Orange Home Grown Farmers & Artisans Market,303 W. Palm Ave.,817,3,92866,33.791554,-117.855866
1018920,Orange Park Farmer's & Arts Market,2042 Park Ave,818,7,32073,30.165484,-81.701664
1008468,Oregon City Year-Round Farmers Market,"2051, Kaen Rd, off Beavercreek Rd.",819,16,97045,45.333082,-122.597822
1019202,Original Merced County Certified Farmers Market - Downtown Merced,16th St. and Canal St.,820,3,95340,37.30093,-120.484427
1020198,Orinda Famers Market,28 Orinda Way,821,3,94563,37.882764,-122.174543
1008360,Ormond Beach Farmers Market,22 S. Beach St. (City Hall Plaza),822,7,32174,29.284852,-81.055484
1019416,Orofino Farmers Market,101 Michigan Ave.,823,31,83544,46.477929,-116.255806
1019019,Oshkosh Farmers Market - Downtown,400-500 Blocks N Main St,688,21,54901,44.021478,-88.537573
1019023,Oshkosh Farmers Market - Downtown,400 & 500 Blocks N Main St & 100 Block Church Ave,688,21,54901,44.022875,-88.537461
1019025,Oshkosh Farmers Market - Winter,108 W New York Ave,688,21,54901,44.03325,-88.540004
1021699,Oswego Country Market,15 Main Street,824,5,60543,41.684774,-88.351584
1021215,Overbrook Farmers Market,Maple & Market St,825,22,66524,38.777419,-95.556782
1020023,Ovid Farmers Market,Main Street,826,19,14521,42.676729,-76.822157
1021384,Owen County Farmers Market,459 W. Morgan Street (SR46),827,17,47460,39.286121,-86.769484
1004212,Oxford Farmers Market,Corner of Lanier and McClanahan Streets,719,43,27565,36.3148277,-78.5866163
1021335,Oxford Farmers Market,E. Park Place,719,4,45056,39.510915,-84.741544
1012777,Oxnard Farmers Market,500 South C Street,828,3,93030,34.19798,-119.18027
1008946,Pacific City Farmers Market,6200 Camp St,829,16,97135,45.205076,-123.960749
1021721,Paducah Homegrown Farmer's Market,306 N 2nd Street,830,27,42001,37.090228,-88.596465
1021722,Paducah Homegrown Farmer's Market-Tuesday Market,300 N. 30th St,830,27,42001,37.074367,-88.637149
1021599,Pahrump Saturday Farmers' Market,900 E Hwy 372,831,44,89048,36.205326,-115.997901
1021200,Pajaro Valley CFM,Peck and Union st.,832,3,95076,36.910275,-121.755366
1019723,Palisades Winter Farmers' Market,675 Oak Tree Road,833,19,10964,41.011605,-73.917284
1021648,Palmas Farmers Market,170 Canderlero Dr,834,51,791,18.088831,-65.797119
1019102,Palo Alto College Farmers Market,1400 W Villaret Blvd,21,14,78224,29.321634,-98.543052
1005248,Palolo Valley District Park (People's Open Market),2007 Palolo Avenue,18,12,96813,21.29891,-157.797316
1018687,Palos Heights Farmer's Market,6601 W 127th Street,835,5,60463,41.6604652,-87.7831286
1011995,Palos Verdes Farmers Market,27118 Silver Spur Road,836,3,90274,33.779336,-118.373725
1021491,Paola Farmers Market,Park Square,837,22,66071,38.572307,-94.878291
1021398,Paragould Farmers' Market,100 W. Emerson,838,30,72450,36.05557,-90.486623
1019755,Park View Farmers Market,3400 Georgia Ave NW,237,42,20009,38.932172,-77.023928
1019761,Park View Farmers Market,3400 Georgia Ave NW,237,42,20010,38.932155,-77.02396
1006927,Parkville Farmers' Market,"English Landing Park, off Hwy 9 in Parkville MO",839,18,,39.187828,-94.683086
1019939,Paseo Farmers Market,3100 N Walker Ave,840,49,73103,35.501891,-97.52482
1021417,"Patch & Pasture, LLC",17004 Path Valley Rd,841,11,17262,40.151488,-77.766771
1019674,Pawling Farmers Market,Charles Colman Blvd & West Main Street,842,19,12564,41.564215,-73.600845
1019910,Pawtucket Farmers Market,374 Main ST,843,29,2860,41.877734,-71.387274
1018944,Pawtucket Wintertime Farmers Market,1005 Main Street,843,29,2860,41.862831,-71.39999
1021735,Pawtuxet Village Farmers Market,60 Rhodes Pl,844,29,2905,41.768065,-71.393666
1019068,Payette Farmers Market,Kiwanis Park,845,31,83661,44.069117,-116.935907
1021389,"Payson Farmers Market, LLC - Twilight Tuesdays",816 S. Beeline Hwy,846,47,85541,34.229808,-111.327601
1021718,PC Sunday Farmers Market,Madison Street,847,4,43452,41.512209,-82.941236
1020175,Peaceful Valley Farmers Market,14888 Peaceful Valley Road,848,3,95370,37.974304,-120.338076
1019685,Peach Street Farmers Market,234 S. Arcola St.,849,14,77515,29.169195,-95.428973
1018466,Peacham Farmers Market,555 Bayley Hazen Road,850,0,5862,44.327445,-72.170037
1019454,Pedernales Farmers Market,23526 TX-71,851,14,78669,30.387133,-98.084871
1020072,Pendleton County Farmers’ Market,68 Fairgrounds Road,852,27,41040,38.671615,-84.332926
1021688,Pendleton Indiana Farmers Market,Falls Park Drive,853,17,46064,40.005635,-85.744734
1019854,Pennington Farmers Market,101 Route 31 N,854,2,8534,40.3494,-74.79688
1021746,Perry County Farmers Market Perryville,,855,30,72126,35.005134,-92.801421
1019822,Perry Lecompton Farmers Market,2115 Ferguson Rd.,856,22,66073,39.08143,-95.392324
1018626,Petaluma Evening Farmers' Market,2nd Street between D St and B St,857,3,94952,38.233365,-122.637103
1018627,Petaluma Farmers Market,Petaluma Blvd S and D St,857,3,94952,38.231796,-122.636797
1012060,Petersham Friday Market,,858,28,1366,42.488744,-72.186669
1010839,Petworth Community Market,4100 9th St. NW,237,42,20010,38.9411512,-77.0250472
1019128,Pfafftown Farmer's Market,4725 Yadkinville Rd,859,43,27040,36.1304034,-80.256362
1001260,Pflugerville Pfarmers Market,901 Old Austin Hutto Road,860,14,78660,30.442585,-97.606001
1020126,Phelan Certified Farmers Market,4128 Warbler Road,861,3,92371,34.439822,-117.524831
1002060,Philmont Farmers' Market,116 Main St. - opposite Local 111 restaurant,862,19,12565,42.249303,-73.649443
1020177,Phoenix Hill NuLu Farmers' Market,1007 E. Jefferson St,863,27,40206,38.251583,-85.733398
1021494,Pica Pica Plaza Farmers' Market,910 SE Military Dr,21,14,78214,29.472403,-98.525142
1007245,Piedmont Triad Farmers Market,2914 Sandy Ridge Road,864,43,27235,36.087691,-79.992657
1010408,Pike Central Farm Market,910 Rose Avenue,865,35,20852,39.049352,-77.117929
1021731,Pike Farmers Market,5429 Lafayette Road,400,17,46254,39.849755,-86.258818
1020165,Pikeville Farmers Market,130 Adams Lane,866,27,41501,37.485971,-82.544326
1021380,Pine City Farmers Market,Main Street and 1st Ave NW,867,20,55063,45.832364,-92.970689
1010638,Pinecrest Farmers Market,11000 S. Red Road,868,7,33156,25.669124,-80.285895
1016803,Pitkin Verde Farmers Market,2094 Pitkin Avenue,316,19,11207,40.671863,-73.895438
1021641,Pittsburg Area Farmers' Market,119 E. 11St.,869,22,66762,37.418249,-94.703397
1018921,Pittsburg County Farmers Market,SW Corner of Main and Choctaw,870,49,74501,34.926816,-95.769944
1020005,Pittsfield Township Farmers Market,6201 W. Michigan Ave,871,6,48108,42.197733,-83.700262
1021572,Placerville Certified Farmers Market,337 Placerville Drive,671,3,95667,38.731615,-120.821856
1019328,Plainfield Township Farmers Market Hale,220 West Washington,872,6,48739,44.380388,-83.804474
1019885,Plainview Farmers Market,,873,1,,42.353346,-97.787145
1012268,Plainwell Farmers Market,554 Allegan St.,874,6,49080,42.452003,-85.650721
1019344,Plainwell Indoor Market,211 N. Main St.,874,6,49080,42.44491,-85.643297
1019478,Plateau Valley Farmers Market,2003 Main Street,875,15,81624,39.238943,-107.962277
1019616,Platteville Farmers Market - Summer,100 Park Place,876,21,53818,42.735314,-90.47957
1019615,Platteville Farmers Market - Winter,205 Market Street,876,21,53818,42.736018,-90.479874
1019884,Plattsmouth Downtown Farmers Market,,877,1,,41.005653,-95.894144
1020019,Playa Vista Farmers' Market,12775 W. Millennium,878,3,90094,33.975922,-118.416626
1008213,Pleasants Area Farmers Market,2nd Street,879,36,26170,39.390828,-81.205928
1021455,Pleasantville Farmers Market - Outdoor,Memorial Plaza (next to the train station),880,19,10570,41.135051,-73.793652
1004602,Plymouth Farmers Market,Garro St.,226,17,46563,41.34065,-86.307641
1011146,Poestenkill Farmers Market,38 Davis Drive,881,19,12140,42.6904758,-73.5635307
